Date,Year,Month,Month_Name,Season,Station,Zone,Cast_ID,Latitude,Longitude,Distance_km,Depth_m,Temperature_C,Salinity_PSU,Sigma_t,Oxygen_mgL,pH,Chl_a_ugL,Fluorescence_mgm3,Turbidity_NTU,H2S_mgL,Transect,Section_Name,Station_Order
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,39,9.184,19.581,13.878,6.906,8.281,0.277,0.264,1.037,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,40,9.132,19.619,13.843,6.702,8.312,0.274,0.243,1.157,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,41,9.105,19.63,13.878,6.679,8.258,0.272,0.284,1.175,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,42,8.85,19.653,14.027,6.672,8.265,0.286,0.256,0.904,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,43,9.0,19.621,13.872,6.551,8.269,0.278,0.229,1.055,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,44,9.041,19.647,13.88,6.507,8.299,0.273,0.296,0.985,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,45,8.879,19.683,13.92,6.438,8.256,0.271,0.219,0.994,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,46,9.076,19.75,13.99,6.301,8.272,0.237,0.22,0.936,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,47,8.838,19.719,13.915,6.217,8.279,0.219,0.165,1.087,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,48,8.965,19.801,14.019,6.123,8.265,0.217,0.315,0.804,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,49,8.809,19.757,14.051,6.295,8.259,0.224,0.134,0.9,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,50,8.909,19.828,14.036,6.104,8.26,0.228,0.255,0.908,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,51,9.145,19.798,13.928,5.976,8.248,0.273,0.287,0.984,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,52,9.044,19.896,14.047,5.962,8.284,0.257,0.244,0.818,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,53,9.155,19.878,14.046,5.778,8.26,0.252,0.223,1.065,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,54,8.938,19.899,13.997,5.789,8.274,0.237,0.204,0.968,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,55,9.161,19.904,14.013,5.725,8.243,0.226,0.201,0.77,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,56,8.815,19.943,14.152,5.672,8.26,0.259,0.249,0.903,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,57,9.078,19.947,14.047,5.571,8.242,0.236,0.191,0.869,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,58,9.024,19.981,14.053,5.575,8.243,0.266,0.239,0.905,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,59,8.878,19.953,14.108,5.589,8.256,0.307,0.364,0.79,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,60,8.956,19.983,14.136,5.499,8.254,0.268,0.337,0.82,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,61,9.059,20.055,14.105,5.42,8.251,0.26,0.205,0.674,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,62,8.766,20.024,14.175,5.353,8.25,0.22,0.201,0.836,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,63,8.957,20.065,14.207,5.306,8.235,0.246,0.25,0.769,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,64,8.821,20.049,14.156,5.241,8.236,0.246,0.248,0.844,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,65,8.957,20.078,14.168,5.219,8.255,0.268,0.292,0.758,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,66,9.049,20.091,14.123,5.153,8.247,0.23,0.227,0.75,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,67,8.64,20.123,14.226,5.173,8.221,0.229,0.125,0.712,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,68,8.837,20.177,14.245,5.039,8.232,0.276,0.275,0.678,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,69,8.673,20.183,14.322,4.986,8.225,0.22,0.243,0.596,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,70,9.056,20.189,14.183,4.964,8.238,0.231,0.305,0.702,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,71,8.823,20.23,14.294,4.88,8.242,0.264,0.238,0.767,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,72,8.762,20.241,14.297,4.785,8.221,0.234,0.263,0.637,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,73,9.017,20.22,14.245,4.758,8.227,0.226,0.266,0.65,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,74,8.948,20.206,14.206,4.81,8.232,0.225,0.237,0.694,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,75,9.383,20.241,14.205,4.567,8.229,0.3,0.295,0.561,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,76,8.967,20.279,14.23,4.587,8.218,0.259,0.313,0.778,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,77,8.854,20.243,14.278,4.499,8.221,0.258,0.212,0.606,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,78,8.925,20.329,14.306,4.536,8.212,0.223,0.203,0.716,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,79,8.772,20.288,14.336,4.489,8.2,0.309,0.308,0.709,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,80,8.916,20.304,14.346,4.497,8.232,0.264,0.224,0.775,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,81,8.796,20.29,14.24,4.41,8.206,0.2,0.222,0.838,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,82,9.057,20.354,14.309,4.412,8.212,0.251,0.263,0.708,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,83,8.855,20.409,14.38,4.328,8.241,0.24,0.305,0.702,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,84,9.242,20.36,14.268,4.278,8.243,0.233,0.269,0.747,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,85,8.9,20.437,14.388,4.246,8.216,0.256,0.253,0.701,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,86,8.812,20.376,14.321,4.179,8.211,0.255,0.275,0.595,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,87,9.06,20.408,14.329,4.012,8.198,0.275,0.205,0.731,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,88,9.057,20.443,14.365,4.051,8.221,0.233,0.214,0.574,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,89,9.01,20.441,14.303,3.971,8.212,0.296,0.312,0.603,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,90,8.958,20.448,14.327,4.078,8.167,0.27,0.251,0.597,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,91,9.053,20.452,14.338,3.977,8.197,0.211,0.176,0.729,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,92,8.908,20.477,14.361,4.011,8.199,0.239,0.283,0.565,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,93,8.772,20.497,14.424,3.995,8.206,0.191,0.204,0.622,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,94,8.883,20.508,14.401,3.866,8.191,0.226,0.347,0.559,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,95,8.75,20.525,14.407,3.763,8.213,0.262,0.285,0.471,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,96,9.031,20.579,14.44,3.784,8.183,0.254,0.235,0.612,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,97,8.65,20.579,14.478,3.681,8.186,0.259,0.223,0.426,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,98,8.951,20.551,14.382,3.677,8.171,0.224,0.194,0.671,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,99,8.755,20.627,14.496,3.653,8.186,0.235,0.148,0.678,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,100,8.898,20.575,14.462,3.502,8.181,0.222,0.292,0.668,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,101,8.384,20.587,14.525,3.478,8.218,0.258,0.277,0.54,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,102,8.92,20.593,14.466,3.422,8.211,0.255,0.306,0.506,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,103,8.603,20.62,14.52,3.455,8.17,0.218,0.216,0.552,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,104,8.853,20.621,14.513,3.415,8.188,0.249,0.181,0.701,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,105,8.873,20.612,14.465,3.359,8.201,0.258,0.272,0.693,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,106,9.074,20.603,14.411,3.315,8.192,0.254,0.199,0.567,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,107,8.592,20.606,14.538,3.362,8.208,0.271,0.254,0.645,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,108,8.531,20.676,14.5,3.302,8.163,0.253,0.209,0.612,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,109,8.942,20.677,14.47,3.255,8.156,0.26,0.284,0.773,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,110,8.705,20.67,14.541,3.259,8.174,0.277,0.252,0.652,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,111,8.908,20.687,14.58,3.153,8.178,0.231,0.303,0.642,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,112,8.754,20.715,14.533,3.214,8.178,0.255,0.254,0.604,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,113,8.861,20.698,14.575,3.072,8.177,0.242,0.312,0.495,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,114,8.622,20.736,14.544,3.074,8.137,0.256,0.236,0.446,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,115,8.887,20.76,14.529,3.166,8.179,0.225,0.188,0.612,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,116,8.758,20.784,14.562,3.043,8.18,0.27,0.264,0.539,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,117,8.446,20.765,14.631,3.01,8.18,0.22,0.211,0.575,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,118,8.811,20.792,14.591,3.082,8.141,0.25,0.264,0.485,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,119,8.77,20.794,14.625,2.96,8.134,0.226,0.248,0.558,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,120,8.466,20.787,14.622,2.972,8.15,0.233,0.247,0.698,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,121,9.102,20.806,14.566,2.807,8.168,0.232,0.244,0.535,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,122,8.897,20.709,14.545,2.89,8.164,0.247,0.313,0.577,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,123,8.96,20.821,14.551,2.676,8.148,0.269,0.255,0.615,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,124,8.93,20.81,14.595,2.823,8.177,0.207,0.189,0.617,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,125,9.077,20.818,14.582,2.815,8.147,0.258,0.305,0.699,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,126,8.927,20.834,14.612,2.727,8.154,0.224,0.275,0.455,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,127,8.733,20.904,14.649,2.666,8.141,0.291,0.179,0.465,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,128,9.302,20.819,14.524,2.681,8.161,0.296,0.312,0.501,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,129,8.872,20.83,14.557,2.555,8.133,0.221,0.233,0.447,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,130,8.18,20.855,14.728,2.713,8.136,0.272,0.271,0.538,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,131,8.646,20.854,14.669,2.58,8.129,0.275,0.292,0.504,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,132,8.809,20.859,14.641,2.53,8.128,0.209,0.195,0.584,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,133,8.873,20.919,14.694,2.588,8.168,0.23,0.128,0.502,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,134,8.896,20.909,14.688,2.536,8.151,0.227,0.183,0.666,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,135,8.755,20.89,14.648,2.444,8.118,0.212,0.205,0.488,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,136,8.999,20.924,14.618,2.409,8.141,0.268,0.264,0.621,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,137,8.85,20.909,14.608,2.361,8.145,0.264,0.281,0.506,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,138,8.689,20.944,14.692,2.341,8.12,0.235,0.301,0.602,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,139,8.744,20.943,14.618,2.15,8.131,0.241,0.251,0.622,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,140,8.641,20.955,14.716,2.125,8.126,0.306,0.216,0.5,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,141,8.717,20.98,14.749,2.062,8.124,0.247,0.243,0.524,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,142,8.766,20.983,14.682,1.932,8.101,0.272,0.282,0.57,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,143,8.672,20.949,14.729,1.977,8.111,0.236,0.244,0.757,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,144,8.958,21.01,14.711,1.798,8.14,0.213,0.277,0.544,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,145,8.285,21.001,14.812,1.831,8.11,0.217,0.214,0.53,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,146,8.812,20.962,14.719,1.724,8.098,0.217,0.218,0.685,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,147,8.222,21.017,14.838,1.72,8.106,0.259,0.293,0.49,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,148,8.82,21.001,14.758,1.556,8.098,0.299,0.275,0.479,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,149,8.752,21.007,14.745,1.527,8.081,0.297,0.291,0.571,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,150,8.633,21.059,14.773,1.494,8.105,0.239,0.229,0.626,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,151,8.381,20.988,14.784,1.285,8.102,0.2,0.159,0.619,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,152,8.721,20.981,14.712,1.312,8.125,0.273,0.298,0.463,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,153,8.694,21.095,14.748,1.234,8.129,0.213,0.188,0.479,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,154,8.53,21.06,14.833,1.129,8.11,0.228,0.214,0.693,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,155,8.568,21.006,14.754,1.052,8.101,0.273,0.297,0.562,0.0,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,156,8.69,21.033,14.774,1.075,8.101,0.256,0.319,0.506,0.059,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,157,8.746,21.025,14.745,0.932,8.103,0.265,0.316,0.544,0.061,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,158,8.396,21.065,14.858,1.044,8.122,0.27,0.231,0.478,0.103,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,159,8.663,21.081,14.78,0.924,8.103,0.207,0.205,0.541,0.159,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,160,8.767,21.082,14.757,0.702,8.117,0.28,0.293,0.637,0.196,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,161,8.81,21.134,14.828,0.698,8.088,0.256,0.19,0.573,0.191,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,162,8.784,21.08,14.774,0.647,8.125,0.285,0.299,0.515,0.262,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,163,8.896,21.091,14.728,0.66,8.126,0.252,0.167,0.565,0.262,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,164,8.688,21.106,14.814,0.489,8.096,0.24,0.195,0.489,0.322,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,165,8.611,21.134,14.774,0.437,8.083,0.254,0.276,0.605,0.336,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,166,8.878,21.059,14.836,0.313,8.097,0.26,0.271,0.475,0.402,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,167,8.467,21.098,14.851,0.362,8.106,0.241,0.273,0.518,0.402,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,168,8.684,21.1,14.848,0.286,8.064,0.209,0.226,0.449,0.461,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,169,8.794,21.084,14.86,0.23,8.08,0.227,0.206,0.418,0.508,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,170,8.699,21.119,14.813,0.12,8.046,0.247,0.24,0.579,0.487,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,171,9.03,21.174,14.808,0.143,8.061,0.268,0.237,0.381,0.538,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,172,8.686,21.153,14.81,0.0,8.103,0.273,0.231,0.512,0.615,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,173,8.839,21.179,14.828,0.0,8.08,0.243,0.228,0.518,0.631,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,174,8.622,21.122,14.861,0.0,8.084,0.197,0.233,0.458,0.689,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,175,8.658,21.214,14.893,0.0,8.078,0.26,0.263,0.579,0.686,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,176,8.517,21.164,14.901,0.0,8.096,0.226,0.196,0.396,0.776,TM,Trabzon_Transect,4
2026-02-15,2026,2,Şubat,Kış,TM4,Açık,C04,41.1676,39.7654,18.52,177,8.842,21.126,14.835,0.0,8.071,0.277,0.369,0.435,0.75,TM,Trabzon_Transect,4
